SalesID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,DiscountRate,NetSales,OrderChannel
S025697,2024-01-01 00:00:00,C0058,P0128,36,2483.45,0.05,84933.99,Web
S025698,2024-08-24 00:00:00,C0054,P0026,39,1788.37,0,69746.43,Web
S025699,2025-12-26 00:00:00,C0309,P0087,14,176.39,0.05,2345.99,Sales Rep
S025700,2025-10-07 00:00:00,C0103,P0048,20,2239.75,0.2,35836,Sales Rep
S025701,2024-03-20 00:00:00,C0368,P0120,32,537.06,0.05,16326.62,Web
S025702,2024-05-28 00:00:00,C0012,P0051,16,212.43,0.15,2889.05,Web
S025703,2025-11-24 00:00:00,C0059,P0107,46,2217.11,0,101987.06,Web
S025704,2024-03-07 00:00:00,C0142,P0080,20,2475.18,0.2,39602.88,Sales Rep
S025705,2025-06-12 00:00:00,C0251,P0141,45,990.13,0.15,37872.47,Sales Rep
S025706,2024-06-13 00:00:00,C0001,P0067,25,1678.76,0.1,37772.1,Sales Rep
S025707,2025-04-22 00:00:00,C0355,P0117,45,2271.93,0,102236.85,Mobile
S025708,2024-12-01 00:00:00,C0139,P0057,48,2920.03,0,140161.44,Sales Rep
S025709,2025-02-19 00:00:00,C0186,P0085,39,2669.63,0,104115.57,Sales Rep
S025710,2024-12-12 00:00:00,C0033,P0035,8,616.57,0,4932.56,Mobile
S025711,2025-03-14 00:00:00,C0182,P0098,7,1326.53,0.2,7428.57,Sales Rep
S025712,2024-12-13 00:00:00,C0038,P0116,45,179.42,0,8073.9,Mobile
S025713,2024-04-01 00:00:00,C0040,P0045,29,3158.26,0,91589.54,Web
S025714,2025-12-04 00:00:00,C0196,P0029,38,1135.55,0.1,38835.81,Sales Rep
S025715,2024-12-06 00:00:00,C0181,P0127,1,821.32,0,821.32,Sales Rep
S025716,2024-04-15 00:00:00,C0139,P0025,2,1561.13,0.05,2966.15,Mobile
S025717,2024-02-08 00:00:00,C0228,P0050,5,202.36,0,1011.8,Web
S025718,2025-04-08 00:00:00,C0261,P0078,13,2937.07,0.05,36272.81,Web
S025719,2024-09-05 00:00:00,C0123,P0072,8,2139.67,0,17117.36,Mobile
S025720,2024-01-23 00:00:00,C0028,P0071,22,1375.32,0,30257.04,Sales Rep
S025721,2025-03-03 00:00:00,C0119,P0039,35,1574.39,0.1,49593.28,Mobile
S025722,2024-07-15 00:00:00,C0058,P0100,24,2534.51,0.2,48662.59,Sales Rep
S025723,2024-07-04 00:00:00,C0377,P0116,16,179.42,0.2,2296.58,Sales Rep
S025724,2024-02-23 00:00:00,C0175,P0057,1,2920.03,0.15,2482.03,Web
S025725,2024-04-19 00:00:00,C0258,P0038,28,376.24,0,10534.72,Mobile
S025726,2025-02-13 00:00:00,C0348,P0140,37,1152.91,0.05,40524.79,Mobile
S025727,2024-04-04 00:00:00,C0294,P0076,28,1873.62,0.2,41969.09,Sales Rep
S025728,2024-03-24 00:00:00,C0196,P0078,25,2937.07,0.05,69755.41,Sales Rep
S025729,2024-04-16 00:00:00,C0355,P0119,27,1216.66,0.2,26279.86,Sales Rep
S025730,2025-11-18 00:00:00,C0266,P0031,40,1736.24,0.2,55559.68,Mobile
S025731,2024-01-28 00:00:00,C0377,P0128,32,2483.45,0.05,75496.88,Mobile
S025732,2024-01-05 00:00:00,C0035,P0100,43,2534.51,0,108983.93,Sales Rep
S025733,2025-10-06 00:00:00,C0266,P0075,46,1620.96,0.05,70835.95,Sales Rep
S025734,2024-11-10 00:00:00,C0237,P0093,1,2373.68,0.15,2017.63,Mobile
S025735,2025-06-17 00:00:00,C0209,P0057,5,2920.03,0.2,11680.12,Sales Rep
S025736,2024-02-10 00:00:00,C0304,P0003,2,1680.39,0.2,2688.62,Web
S025737,2024-01-12 00:00:00,C0336,P0058,22,3028.9,0.15,56640.43,Mobile
S025738,2024-05-08 00:00:00,C0326,P0051,4,212.43,0.1,764.75,Sales Rep
S025739,2025-12-13 00:00:00,C0400,P0024,22,2327.43,0.2,40962.77,Sales Rep
S025740,2025-06-13 00:00:00,C0351,P0040,39,1989.31,0.2,62066.47,Web
S025741,2025-12-01 00:00:00,C0144,P0005,33,1868,0.15,52397.4,Sales Rep
S025742,2025-02-28 00:00:00,C0131,P0087,44,176.39,0.1,6985.04,Web
S025743,2024-12-13 00:00:00,C0398,P0050,6,202.36,0.15,1032.04,Mobile
S025744,2024-04-04 00:00:00,C0063,P0039,27,1574.39,0,42508.53,Sales Rep
S025745,2025-10-12 00:00:00,C0167,P0012,37,422.43,0.05,14848.41,Web
S025746,2025-12-19 00:00:00,C0135,P0125,1,971.57,0.2,777.26,Mobile
S025747,2024-11-04 00:00:00,C0315,P0005,24,1868,0.15,38107.2,Web
S025748,2024-03-19 00:00:00,C0124,P0060,22,2773.5,0,61017,Mobile
S025749,2025-10-23 00:00:00,C0293,P0118,35,611.59,0.15,18194.8,Mobile
S025750,2024-07-02 00:00:00,C0227,P0033,30,2466.24,0.1,66588.48,Sales Rep
S025751,2024-07-28 00:00:00,C0041,P0136,11,2659.57,0.15,24866.98,Mobile
S025752,2024-01-09 00:00:00,C0382,P0099,16,2714.56,0.1,39089.66,Mobile
S025753,2024-10-09 00:00:00,C0231,P0057,46,2920.03,0,134321.38,Mobile
S025754,2024-05-15 00:00:00,C0041,P0053,34,497.11,0.05,16056.65,Sales Rep
S025755,2025-08-15 00:00:00,C0175,P0071,29,1375.32,0,39884.28,Web
S025756,2024-09-23 00:00:00,C0312,P0096,14,2726.81,0.05,36266.57,Web
S025757,2024-11-17 00:00:00,C0105,P0081,24,727.68,0.2,13971.46,Web
S025758,2024-07-19 00:00:00,C0213,P0089,19,307.93,0.15,4973.07,Web
S025759,2024-01-11 00:00:00,C0322,P0113,7,2702.93,0,18920.51,Mobile
S025760,2025-01-24 00:00:00,C0143,P0140,34,1152.91,0.05,37238.99,Web
S025761,2024-06-11 00:00:00,C0137,P0089,6,307.93,0.2,1478.06,Web
S025762,2025-07-29 00:00:00,C0100,P0129,26,1859.81,0.2,38684.05,Web
S025763,2024-02-02 00:00:00,C0192,P0097,37,1019.68,0,37728.16,Mobile
S025764,2025-02-22 00:00:00,C0185,P0035,48,616.57,0.15,25156.06,Sales Rep
S025765,2024-05-29 00:00:00,C0273,P0024,47,2327.43,0.2,87511.37,Mobile
S025766,2025-03-02 00:00:00,C0228,P0073,4,16.19,0.15,55.05,Mobile
S025767,2025-05-27 00:00:00,C0389,P0081,28,727.68,0,20375.04,Sales Rep
S025768,2024-08-02 00:00:00,C0189,P0120,25,537.06,0.2,10741.2,Sales Rep
S025769,2025-04-23 00:00:00,C0147,P0131,22,1994.5,0.2,35103.2,Web
S025770,2025-03-01 00:00:00,C0290,P0074,38,1361.51,0.15,43976.77,Sales Rep
S025771,2025-10-09 00:00:00,C0047,P0144,41,3105.89,0.1,114607.34,Web
S025772,2025-09-10 00:00:00,C0050,P0106,17,407.8,0.1,6239.34,Web
S025773,2025-01-18 00:00:00,C0057,P0005,22,1868,0.05,39041.2,Sales Rep
S025774,2024-09-03 00:00:00,C0212,P0071,18,1375.32,0.15,21042.4,Sales Rep
S025775,2024-02-08 00:00:00,C0019,P0095,23,2101.8,0.2,38673.12,Mobile
S025776,2025-12-18 00:00:00,C0154,P0076,26,1873.62,0.1,43842.71,Sales Rep
S025777,2025-06-28 00:00:00,C0083,P0090,33,3065.46,0,101160.18,Web
S025778,2024-03-06 00:00:00,C0173,P0062,28,110.31,0.1,2779.81,Sales Rep
S025779,2024-07-28 00:00:00,C0161,P0125,6,971.57,0.05,5537.95,Sales Rep
S025780,2025-10-25 00:00:00,C0302,P0105,3,355.06,0.1,958.66,Sales Rep
S025781,2025-02-09 00:00:00,C0018,P0066,49,710.29,0.2,27843.37,Mobile
S025782,2025-08-30 00:00:00,C0099,P0036,39,2757.37,0.1,96783.69,Web
S025783,2024-10-25 00:00:00,C0095,P0112,28,2702.36,0,75666.08,Web
S025784,2025-07-10 00:00:00,C0128,P0098,10,1326.53,0.15,11275.5,Mobile
S025785,2024-05-01 00:00:00,C0238,P0138,44,1680.59,0.15,62854.07,Sales Rep
S025786,2025-09-09 00:00:00,C0300,P0016,31,1372.4,0,42544.4,Sales Rep
S025787,2024-06-19 00:00:00,C0386,P0081,17,727.68,0.15,10514.98,Web
S025788,2024-03-28 00:00:00,C0397,P0103,14,267.73,0.1,3373.4,Web
S025789,2024-07-21 00:00:00,C0148,P0118,22,611.59,0,13454.98,Sales Rep
S025790,2024-05-07 00:00:00,C0152,P0017,3,2588.11,0.15,6599.68,Mobile
S025791,2025-12-18 00:00:00,C0360,P0066,39,710.29,0.05,26316.24,Sales Rep
S025792,2024-05-15 00:00:00,C0391,P0024,20,2327.43,0.05,44221.17,Mobile
S025793,2025-05-28 00:00:00,C0157,P0082,3,2412.48,0.05,6875.57,Sales Rep
S025794,2025-10-09 00:00:00,C0025,P0079,37,2433.49,0.15,76533.26,Mobile
S025795,2024-11-23 00:00:00,C0339,P0117,8,2271.93,0.15,15449.12,Mobile
S025796,2025-04-28 00:00:00,C0214,P0086,22,2651.75,0.15,49587.72,Web
S025797,2024-09-22 00:00:00,C0388,P0104,40,2302.25,0.2,73672,Sales Rep
S025798,2024-01-24 00:00:00,C0154,P0004,36,699.6,0.05,23926.32,Sales Rep
S025799,2025-10-10 00:00:00,C0074,P0140,25,1152.91,0.15,24499.34,Web
S025800,2025-11-26 00:00:00,C0086,P0039,12,1574.39,0,18892.68,Sales Rep
S025801,2025-12-06 00:00:00,C0343,P0121,10,205.61,0.1,1850.49,Mobile
S025802,2025-07-02 00:00:00,C0254,P0051,47,212.43,0.2,7987.37,Web
S025803,2025-10-16 00:00:00,C0043,P0041,12,1108.51,0.1,11971.91,Web
S025804,2024-03-11 00:00:00,C0197,P0134,26,1783.47,0.05,44051.71,Sales Rep
S025805,2025-03-14 00:00:00,C0270,P0061,48,620.48,0.2,23826.43,Mobile
S025806,2025-12-23 00:00:00,C0043,P0061,10,620.48,0,6204.8,Mobile
S025807,2025-07-30 00:00:00,C0228,P0119,35,1216.66,0.1,38324.79,Mobile
S025808,2024-05-18 00:00:00,C0347,P0101,8,2333.39,0.1,16800.41,Web
S025809,2024-01-01 00:00:00,C0004,P0118,24,611.59,0.15,12476.44,Web
S025810,2024-07-29 00:00:00,C0118,P0089,13,307.93,0.05,3802.94,Web
S025811,2024-05-01 00:00:00,C0084,P0032,47,2019.46,0.05,90168.89,Sales Rep
S025812,2024-04-10 00:00:00,C0210,P0110,6,1223.52,0.15,6239.95,Mobile
S025813,2025-10-28 00:00:00,C0308,P0019,36,1197.46,0.2,34486.85,Web
S025814,2025-06-15 00:00:00,C0212,P0139,19,752.56,0.2,11438.91,Mobile
S025815,2024-04-29 00:00:00,C0146,P0135,44,3095.52,0.05,129392.74,Mobile
S025816,2024-11-13 00:00:00,C0383,P0005,15,1868,0.15,23817,Sales Rep
S025817,2024-03-18 00:00:00,C0255,P0145,47,1406.85,0.2,52897.56,Sales Rep
S025818,2024-10-22 00:00:00,C0228,P0101,21,2333.39,0.2,39200.95,Web
S025819,2024-08-18 00:00:00,C0350,P0120,32,537.06,0.2,13748.74,Web
S025820,2025-06-14 00:00:00,C0101,P0117,17,2271.93,0,38622.81,Mobile
S025821,2024-05-30 00:00:00,C0308,P0008,32,1896.3,0,60681.6,Web
S025822,2025-01-04 00:00:00,C0010,P0017,25,2588.11,0.15,54997.34,Web
S025823,2025-05-19 00:00:00,C0013,P0054,46,1647.1,0.15,64401.61,Sales Rep
S025824,2024-10-21 00:00:00,C0076,P0101,22,2333.39,0.05,48767.85,Web
S025825,2025-12-14 00:00:00,C0248,P0111,45,342.11,0.15,13085.71,Web
S025826,2025-01-17 00:00:00,C0236,P0040,45,1989.31,0.05,85043,Mobile
S025827,2024-10-28 00:00:00,C0156,P0044,21,679.3,0,14265.3,Mobile
S025828,2025-09-12 00:00:00,C0168,P0094,32,3196.94,0.05,97186.98,Mobile
S025829,2024-06-14 00:00:00,C0159,P0010,24,407.36,0.2,7821.31,Web
S025830,2024-05-30 00:00:00,C0240,P0075,42,1620.96,0,68080.32,Mobile
S025831,2025-03-28 00:00:00,C0347,P0131,26,1994.5,0.2,41485.6,Web
S025832,2025-08-06 00:00:00,C0078,P0078,40,2937.07,0,117482.8,Mobile
S025833,2025-12-16 00:00:00,C0248,P0002,12,372.04,0.1,4018.03,Web
S025834,2024-05-11 00:00:00,C0295,P0061,3,620.48,0.2,1489.15,Web
S025835,2024-03-05 00:00:00,C0310,P0067,17,1678.76,0,28538.92,Web
S025836,2025-07-16 00:00:00,C0097,P0122,47,2395.77,0.05,106971.13,Web
S025837,2024-04-02 00:00:00,C0126,P0064,45,2969.12,0.2,106888.32,Mobile
S025838,2025-04-13 00:00:00,C0145,P0017,11,2588.11,0.2,22775.37,Sales Rep
S025839,2025-03-11 00:00:00,C0281,P0089,24,307.93,0,7390.32,Web
S025840,2025-12-12 00:00:00,C0089,P0063,13,132.73,0,1725.49,Mobile
S025841,2024-07-15 00:00:00,C0052,P0007,25,2912.84,0.2,58256.8,Sales Rep
S025842,2025-10-28 00:00:00,C0311,P0111,34,342.11,0.2,9305.39,Mobile
S025843,2025-02-25 00:00:00,C0078,P0144,40,3105.89,0,124235.6,Mobile
S025844,2024-06-07 00:00:00,C0339,P0049,1,2125.41,0.2,1700.33,Mobile
S025845,2025-03-18 00:00:00,C0073,P0066,5,710.29,0.2,2841.16,Sales Rep
S025846,2024-11-24 00:00:00,C0117,P0030,44,2551.44,0.2,89810.69,Web
S025847,2024-10-19 00:00:00,C0209,P0073,40,16.19,0,647.6,Sales Rep
S025848,2024-05-17 00:00:00,C0377,P0058,21,3028.9,0.05,60426.56,Mobile
S025849,2024-07-26 00:00:00,C0136,P0088,40,2634.16,0.05,100098.08,Mobile
S025850,2025-06-16 00:00:00,C0183,P0061,48,620.48,0.15,25315.58,Web
S025851,2024-05-03 00:00:00,C0137,P0069,42,2147.24,0.05,85674.88,Mobile
S025852,2025-11-13 00:00:00,C0035,P0029,28,1135.55,0.15,27026.09,Sales Rep
S025853,2024-03-04 00:00:00,C0326,P0052,21,629.14,0.05,12551.34,Sales Rep
S025854,2025-06-05 00:00:00,C0382,P0049,42,2125.41,0.05,84803.86,Mobile
S025855,2024-04-24 00:00:00,C0065,P0024,3,2327.43,0,6982.29,Web
S025856,2024-06-24 00:00:00,C0373,P0123,37,479.78,0.15,15089.08,Mobile
S025857,2024-10-25 00:00:00,C0122,P0107,10,2217.11,0.15,18845.44,Mobile
S025858,2025-09-28 00:00:00,C0392,P0096,2,2726.81,0.15,4635.58,Mobile
S025859,2025-09-11 00:00:00,C0020,P0063,46,132.73,0,6105.58,Sales Rep
S025860,2025-02-12 00:00:00,C0139,P0136,41,2659.57,0.1,98138.13,Web
S025861,2024-02-12 00:00:00,C0125,P0085,11,2669.63,0,29365.93,Mobile
S025862,2024-10-25 00:00:00,C0364,P0067,27,1678.76,0.05,43060.19,Mobile
S025863,2024-04-18 00:00:00,C0021,P0076,30,1873.62,0.15,47777.31,Mobile
S025864,2024-04-09 00:00:00,C0117,P0025,46,1561.13,0.05,68221.38,Sales Rep
S025865,2025-12-05 00:00:00,C0079,P0011,43,2249.43,0.15,82216.67,Web
S025866,2024-06-30 00:00:00,C0325,P0115,15,314.99,0.05,4488.61,Sales Rep
S025867,2025-06-10 00:00:00,C0191,P0145,32,1406.85,0,45019.2,Mobile
S025868,2025-07-27 00:00:00,C0009,P0149,19,3279.71,0.15,52967.32,Web
S025869,2025-10-25 00:00:00,C0334,P0046,3,1197.91,0.05,3414.04,Sales Rep
S025870,2024-04-26 00:00:00,C0244,P0083,3,271.67,0.05,774.26,Web
S025871,2025-08-31 00:00:00,C0073,P0039,24,1574.39,0.15,32117.56,Web
S025872,2024-04-24 00:00:00,C0344,P0147,25,730.85,0.2,14617,Sales Rep
S025873,2025-01-06 00:00:00,C0359,P0109,12,2949.5,0.2,28315.2,Mobile
S025874,2025-07-16 00:00:00,C0044,P0016,45,1372.4,0.05,58670.1,Web
S025875,2024-04-30 00:00:00,C0197,P0101,45,2333.39,0.2,84002.04,Sales Rep
S025876,2024-07-09 00:00:00,C0046,P0059,12,207.08,0.15,2112.22,Web
S025877,2024-12-13 00:00:00,C0140,P0144,31,3105.89,0,96282.59,Sales Rep
S025878,2024-03-07 00:00:00,C0253,P0101,36,2333.39,0,84002.04,Sales Rep
S025879,2025-03-29 00:00:00,C0208,P0010,6,407.36,0,2444.16,Sales Rep
S025880,2025-02-18 00:00:00,C0182,P0082,24,2412.48,0.1,52109.57,Web
S025881,2025-07-13 00:00:00,C0387,P0013,27,2510.14,0.15,57607.71,Sales Rep
S025882,2024-03-13 00:00:00,C0247,P0018,48,1530.24,0.05,69778.94,Mobile
S025883,2025-10-30 00:00:00,C0087,P0027,29,2658.44,0,77094.76,Web
S025884,2024-03-19 00:00:00,C0314,P0103,50,267.73,0.05,12717.18,Mobile
S025885,2025-06-22 00:00:00,C0125,P0096,25,2726.81,0.15,57944.71,Web
S025886,2024-07-12 00:00:00,C0218,P0075,28,1620.96,0,45386.88,Mobile
S025887,2025-10-03 00:00:00,C0160,P0074,16,1361.51,0.05,20694.95,Mobile
S025888,2024-12-03 00:00:00,C0370,P0145,32,1406.85,0.2,36015.36,Sales Rep
S025889,2025-05-28 00:00:00,C0055,P0130,16,2731.29,0.05,41515.61,Web
S025890,2025-08-03 00:00:00,C0359,P0105,29,355.06,0.15,8752.23,Mobile
S025891,2024-07-27 00:00:00,C0150,P0052,43,629.14,0.05,25700.37,Mobile
S025892,2024-02-12 00:00:00,C0386,P0003,34,1680.39,0,57133.26,Mobile
S025893,2025-04-11 00:00:00,C0059,P0119,17,1216.66,0,20683.22,Web
S025894,2025-02-06 00:00:00,C0279,P0139,36,752.56,0.2,21673.73,Mobile
S025895,2024-08-10 00:00:00,C0186,P0109,25,2949.5,0,73737.5,Web
S025896,2025-05-02 00:00:00,C0060,P0024,25,2327.43,0.05,55276.46,Web
S025897,2024-09-21 00:00:00,C0041,P0097,41,1019.68,0.15,35535.85,Web
S025898,2024-01-29 00:00:00,C0374,P0126,6,2826.83,0.2,13568.78,Sales Rep
S025899,2024-09-05 00:00:00,C0105,P0101,25,2333.39,0.2,46667.8,Sales Rep
S025900,2024-02-29 00:00:00,C0025,P0054,33,1647.1,0,54354.3,Mobile
S025901,2024-11-05 00:00:00,C0353,P0063,22,132.73,0.05,2774.06,Mobile
S025902,2024-04-04 00:00:00,C0278,P0066,13,710.29,0.15,7848.7,Sales Rep
S025903,2024-02-27 00:00:00,C0292,P0017,21,2588.11,0,54350.31,Sales Rep
S025904,2025-07-27 00:00:00,C0399,P0078,7,2937.07,0.2,16447.59,Mobile
S025905,2025-04-11 00:00:00,C0103,P0055,19,531.1,0.05,9586.36,Web
S025906,2025-11-02 00:00:00,C0225,P0127,7,821.32,0.2,4599.39,Web
S025907,2025-10-08 00:00:00,C0277,P0036,49,2757.37,0.2,108088.9,Web
S025908,2024-02-06 00:00:00,C0222,P0136,40,2659.57,0,106382.8,Mobile
S025909,2025-03-26 00:00:00,C0308,P0070,2,1649.74,0.1,2969.53,Sales Rep
S025910,2024-04-22 00:00:00,C0195,P0034,16,3047.09,0.05,46315.77,Mobile
S025911,2024-12-10 00:00:00,C0234,P0115,16,314.99,0.1,4535.86,Sales Rep
S025912,2025-09-18 00:00:00,C0108,P0114,38,772.71,0.15,24958.53,Sales Rep
S025913,2025-12-19 00:00:00,C0052,P0144,38,3105.89,0.1,106221.44,Sales Rep
S025914,2024-02-29 00:00:00,C0251,P0130,36,2731.29,0.1,88493.8,Mobile
S025915,2025-11-20 00:00:00,C0184,P0093,5,2373.68,0.05,11274.98,Sales Rep
S025916,2025-06-08 00:00:00,C0212,P0006,37,3262.57,0,120715.09,Mobile
S025917,2025-08-16 00:00:00,C0001,P0073,48,16.19,0.05,738.26,Mobile
S025918,2025-01-29 00:00:00,C0022,P0010,26,407.36,0.15,9002.66,Sales Rep
S025919,2025-03-29 00:00:00,C0187,P0028,4,336.43,0.2,1076.58,Web
S025920,2024-12-02 00:00:00,C0074,P0073,27,16.19,0.05,415.27,Sales Rep
S025921,2024-07-11 00:00:00,C0124,P0080,42,2475.18,0.15,88363.93,Sales Rep
S025922,2024-08-26 00:00:00,C0129,P0066,22,710.29,0.05,14845.06,Mobile
S025923,2025-09-20 00:00:00,C0180,P0105,44,355.06,0.1,14060.38,Web
S025924,2025-05-14 00:00:00,C0121,P0116,32,179.42,0.15,4880.22,Sales Rep
S025925,2025-03-18 00:00:00,C0040,P0122,10,2395.77,0.05,22759.82,Web
S025926,2025-04-01 00:00:00,C0145,P0112,25,2702.36,0,67559,Web
S025927,2025-06-15 00:00:00,C0140,P0128,47,2483.45,0.2,93377.72,Mobile
S025928,2024-10-26 00:00:00,C0275,P0100,40,2534.51,0,101380.4,Sales Rep
S025929,2025-08-30 00:00:00,C0237,P0066,4,710.29,0,2841.16,Sales Rep
S025930,2025-06-14 00:00:00,C0024,P0095,25,2101.8,0.2,42036,Sales Rep
S025931,2025-02-21 00:00:00,C0103,P0120,3,537.06,0.1,1450.06,Mobile
S025932,2024-05-19 00:00:00,C0392,P0074,1,1361.51,0.05,1293.43,Web
S025933,2025-03-22 00:00:00,C0114,P0080,32,2475.18,0,79205.76,Mobile
S025934,2024-09-07 00:00:00,C0256,P0064,26,2969.12,0.2,61757.7,Mobile
S025935,2024-05-20 00:00:00,C0019,P0125,10,971.57,0.15,8258.35,Sales Rep
S025936,2024-02-16 00:00:00,C0269,P0139,24,752.56,0.05,17158.37,Mobile
S025937,2024-07-25 00:00:00,C0034,P0019,41,1197.46,0,49095.86,Mobile
S025938,2025-03-10 00:00:00,C0291,P0023,26,2152.97,0.2,44781.78,Sales Rep
S025939,2025-03-30 00:00:00,C0268,P0069,41,2147.24,0.1,79233.16,Sales Rep
S025940,2025-09-04 00:00:00,C0359,P0014,1,2062.39,0.15,1753.03,Web
S025941,2024-04-26 00:00:00,C0303,P0069,29,2147.24,0.2,49815.97,Sales Rep
S025942,2025-04-01 00:00:00,C0182,P0131,34,1994.5,0.15,57641.05,Web
S025943,2025-02-26 00:00:00,C0308,P0050,47,202.36,0.05,9035.37,Sales Rep
S025944,2024-05-29 00:00:00,C0105,P0064,44,2969.12,0,130641.28,Mobile
S025945,2025-04-24 00:00:00,C0224,P0025,22,1561.13,0.2,27475.89,Web
S025946,2025-10-09 00:00:00,C0124,P0142,32,2225.45,0.2,56971.52,Sales Rep
S025947,2025-03-05 00:00:00,C0343,P0061,39,620.48,0.05,22988.78,Mobile
S025948,2024-06-24 00:00:00,C0327,P0147,37,730.85,0.2,21633.16,Mobile
S025949,2024-11-12 00:00:00,C0171,P0133,7,809.7,0.1,5101.11,Web
S025950,2025-08-14 00:00:00,C0242,P0128,23,2483.45,0.2,45695.48,Web
S025951,2024-03-30 00:00:00,C0339,P0062,43,110.31,0.1,4269,Mobile
S025952,2024-11-05 00:00:00,C0347,P0046,42,1197.91,0.1,45281,Mobile
S025953,2025-05-19 00:00:00,C0301,P0078,23,2937.07,0.05,64174.98,Mobile
S025954,2024-05-11 00:00:00,C0323,P0005,25,1868,0.1,42030,Sales Rep
S025955,2025-10-27 00:00:00,C0104,P0071,14,1375.32,0,19254.48,Mobile
S025956,2024-03-19 00:00:00,C0193,P0012,5,422.43,0,2112.15,Sales Rep
S025957,2025-05-30 00:00:00,C0104,P0142,26,2225.45,0.15,49182.44,Sales Rep
S025958,2025-04-10 00:00:00,C0239,P0008,49,1896.3,0.2,74334.96,Sales Rep
S025959,2024-05-16 00:00:00,C0058,P0075,22,1620.96,0.15,30311.95,Web
S025960,2025-07-14 00:00:00,C0184,P0096,2,2726.81,0.05,5180.94,Web
S025961,2025-09-21 00:00:00,C0107,P0117,35,2271.93,0.15,67589.92,Sales Rep
S025962,2024-05-16 00:00:00,C0029,P0024,38,2327.43,0.2,70753.87,Sales Rep
S025963,2025-01-17 00:00:00,C0379,P0040,47,1989.31,0.15,79472.93,Sales Rep
S025964,2024-11-12 00:00:00,C0038,P0081,44,727.68,0.2,25614.34,Mobile
S025965,2025-10-30 00:00:00,C0384,P0112,35,2702.36,0.15,80395.21,Sales Rep
S025966,2024-07-25 00:00:00,C0156,P0090,41,3065.46,0.2,100547.09,Mobile
S025967,2025-02-18 00:00:00,C0192,P0068,50,1786.88,0,89344,Web
S025968,2025-11-13 00:00:00,C0179,P0112,32,2702.36,0.15,73504.19,Web
S025969,2025-05-31 00:00:00,C0330,P0125,34,971.57,0.05,31381.71,Mobile
S025970,2024-03-09 00:00:00,C0346,P0027,10,2658.44,0.1,23925.96,Mobile
S025971,2025-01-27 00:00:00,C0312,P0066,33,710.29,0.2,18751.66,Mobile
S025972,2025-11-05 00:00:00,C0262,P0003,32,1680.39,0,53772.48,Sales Rep
S025973,2025-06-10 00:00:00,C0013,P0108,48,2361.62,0.15,96354.1,Web
S025974,2024-08-17 00:00:00,C0350,P0102,49,2044.75,0.05,95183.11,Web
S025975,2024-09-09 00:00:00,C0148,P0099,18,2714.56,0,48862.08,Mobile
S025976,2024-04-10 00:00:00,C0166,P0112,23,2702.36,0,62154.28,Sales Rep
S025977,2025-03-11 00:00:00,C0355,P0106,17,407.8,0.15,5892.71,Web
S025978,2024-05-18 00:00:00,C0349,P0150,22,181.64,0.15,3396.67,Sales Rep
S025979,2024-02-19 00:00:00,C0167,P0092,24,3304.07,0,79297.68,Sales Rep
S025980,2024-10-06 00:00:00,C0035,P0055,24,531.1,0,12746.4,Web
S025981,2025-08-22 00:00:00,C0284,P0127,44,821.32,0,36138.08,Mobile
S025982,2024-02-15 00:00:00,C0268,P0104,47,2302.25,0.1,97385.18,Mobile
S025983,2025-03-14 00:00:00,C0270,P0132,6,1842.26,0.05,10500.88,Sales Rep
S025984,2024-10-12 00:00:00,C0200,P0018,29,1530.24,0.2,35501.57,Mobile
S025985,2024-12-29 00:00:00,C0318,P0142,30,2225.45,0.15,56748.98,Web
S025986,2025-11-29 00:00:00,C0216,P0062,25,110.31,0.2,2206.2,Web
S025987,2025-08-20 00:00:00,C0376,P0031,24,1736.24,0.1,37502.78,Web
S025988,2024-07-27 00:00:00,C0288,P0141,48,990.13,0.15,40397.3,Web
S025989,2024-03-23 00:00:00,C0105,P0082,18,2412.48,0,43424.64,Mobile
S025990,2024-09-12 00:00:00,C0259,P0019,26,1197.46,0,31133.96,Mobile
S025991,2025-05-21 00:00:00,C0244,P0022,4,3140.67,0.05,11934.55,Web
S025992,2025-03-04 00:00:00,C0025,P0105,28,355.06,0,9941.68,Web
S025993,2024-03-18 00:00:00,C0234,P0095,49,2101.8,0.05,97838.79,Web
S025994,2024-10-13 00:00:00,C0347,P0076,41,1873.62,0.2,61454.74,Mobile
S025995,2025-10-30 00:00:00,C0298,P0086,24,2651.75,0.2,50913.6,Sales Rep
S025996,2024-06-12 00:00:00,C0179,P0133,30,809.7,0.1,21861.9,Sales Rep
S025997,2024-06-16 00:00:00,C0086,P0102,49,2044.75,0.05,95183.11,Sales Rep
S025998,2025-04-28 00:00:00,C0098,P0073,3,16.19,0.15,41.28,Mobile
S025999,2024-06-03 00:00:00,C0392,P0013,48,2510.14,0.2,96389.38,Mobile
S026000,2025-10-01 00:00:00,C0098,P0045,1,3158.26,0,3158.26,Sales Rep
S026001,2025-02-12 00:00:00,C0314,P0064,48,2969.12,0.1,128265.98,Mobile
S026002,2024-03-03 00:00:00,C0040,P0136,6,2659.57,0.2,12765.94,Sales Rep
S026003,2025-09-12 00:00:00,C0091,P0130,18,2731.29,0.1,44246.9,Sales Rep
S026004,2024-02-16 00:00:00,C0381,P0025,4,1561.13,0.2,4995.62,Web
S026005,2024-07-11 00:00:00,C0225,P0115,48,314.99,0,15119.52,Sales Rep
